Fecha;NroInscripcion;Matricula;Tpcm;SnkComerciante;Agrupacion;Acto;Libro;Tipo Documento;SnkActo
16/03/2018;21802;612574;1;29219;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21803;612586;1;28147;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21804;612574;1;29219;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21805;495085;1;12151;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21806;495085;1;12151;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21807;354311;3;9510;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21808;523255;1;24463;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21809;523255;1;24463;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21810;612637;1;23625;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21811;612576;1;18650;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21812;612576;1;18650;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21813;530264;1;19741;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21814;612138;1;21538;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21815;530264;1;19741;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21816;612138;1;21538;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21817;612639;12;29304;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
16/03/2018;21818;577205;1;11394;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21819;612419;1;18507;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21820;612252;1;4548;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21821;612419;1;18507;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21822;612580;1;18868;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21823;579929;1;4057;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21824;579929;1;4057;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21825;612580;1;18868;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21826;612252;1;4548;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21827;608678;12;28113;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21828;611868;1;253;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
16/03/2018;21829;611868;1;253;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
16/03/2018;21830;492960;12;8911;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21831;549530;1;9809;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21832;549530;1;9809;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21833;612577;1;16965;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21834;552072;1;1910;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21835;612577;1;16965;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21836;612247;1;17188;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21837;612247;1;17188;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21838;612575;1;17251;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21839;612575;1;17251;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21840;596501;1;9413;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21841;596501;1;9413;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21842;611994;1;22188;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21843;589123;1;2101;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
16/03/2018;21844;596380;12;15044;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
16/03/2018;21845;612403;1;11595;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21846;612403;1;11595;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21847;414336;1;25330;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21848;612587;1;12481;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21849;612587;1;12481;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21850;612424;1;21035;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21851;612424;1;21035;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21852;572008;1;18356;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21853;572008;1;18356;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21854;586080;1;13715;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21855;586080;1;13715;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21856;579951;1;19693;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21857;579951;1;19693;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21858;560178;1;23163;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21859;560178;1;23163;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21860;609417;1;24408;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21861;609417;1;24408;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21862;612589;1;22086;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21863;612644;12;15235;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
20/03/2018;21864;583954;1;1036;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21865;612593;1;22057;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21866;612593;1;22057;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21867;580089;1;17571;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21868;584930;1;9722;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
20/03/2018;21869;580089;1;17571;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21870;611693;1;25853;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
20/03/2018;21871;611693;1;25853;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
20/03/2018;21872;612592;1;5270;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21873;612592;1;5270;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21874;612645;12;27788;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
20/03/2018;21875;612645;12;27788;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21876;635365;97;23299;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21877;611259;12;10316;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
20/03/2018;21878;612591;1;17342;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21879;612591;1;17342;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21880;612594;1;10514;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21881;612594;1;10514;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21882;468107;1;19643;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21883;468107;1;19643;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21884;563731;1;5569;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21885;634045;97;27774;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21886;612646;1;10623;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21887;612646;1;10623;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21888;606776;97;851;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21889;573279;1;23870;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21890;356587;3;6467;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
20/03/2018;21891;373130;1;23452;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21892;373130;1;23452;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21893;529223;1;18132;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21894;529223;1;18132;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21895;583471;1;14189;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21896;583471;1;14189;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21897;594728;1;463;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21898;594728;1;463;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21899;375273;4;5801;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21900;74277;1;12269;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21901;602048;1;19785;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21902;602048;1;19785;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21903;612196;1;7133;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21904;612196;1;7133;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21905;530074;1;17425;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21906;598749;1;175;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21907;612511;1;22277;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21908;526650;12;25691;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
20/03/2018;21909;612511;1;22277;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21910;393468;1;29354;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21911;526650;12;25691;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
20/03/2018;21912;612479;1;27295;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21913;612479;1;27295;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21914;612469;1;1693;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21915;612469;1;1693;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21916;595723;1;21484;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21917;612146;1;3507;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21918;611939;1;11514;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21919;612146;1;3507;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21920;250737;1;24045;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21921;250737;1;24045;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21922;611939;1;11514;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21923;392229;1;5795;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21924;392229;1;5795;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21925;612443;1;10522;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21926;366039;1;12782;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21927;612443;1;10522;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21928;612598;1;21215;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21929;612598;1;21215;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21930;612300;1;5823;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21931;562946;1;27287;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21932;562946;1;27287;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21933;612300;1;5823;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21934;612482;1;16763;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21935;612482;1;16763;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21936;558095;1;19246;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21937;611796;1;3556;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21938;611796;1;3556;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21939;612648;12;17839;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
20/03/2018;21940;604493;1;16960;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21941;604493;1;16960;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21942;593174;1;18741;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
20/03/2018;21943;593174;1;18741;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
20/03/2018;21944;576431;12;19129;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
20/03/2018;21945;331234;1;29636;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
20/03/2018;21946;609624;97;16566;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21947;612650;12;14521;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
20/03/2018;21948;612650;12;14521;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
20/03/2018;21949;485118;1;16915;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
20/03/2018;21950;612599;1;29614;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
20/03/2018;21951;612651;12;16468;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
